,file,data
0,/app/project/NY_01_12471.glm,"/app/project/NY_01_12471.glm,0 kW,42,29,12,0.567
"
0,/app/project/NY_01_12161.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.717
"
0,/app/project/NY_01_12465.glm,"/app/project/NY_01_12465.glm,0 kW,124,79,44,0.625
"
1,/app/project/NY_01_12272.glm,"/app/project/NY_01_12272.glm,0 kW,215,172,41,0.737
"
0,/app/project/NY_01_13054.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.717
/app/project/NY_01_13054.glm,0 kW,225,176,46,1.054
"
0,/app/project/NY_01_12262.glm,"/app/project/NY_01_12262.glm,0 kW,324,160,163,0.972
"
1,/app/project/NY_01_12261.glm,"/app/project/NY_01_12261.glm,0 kW,1147,209,937,2.026
"
0,/app/project/NY_01_12464.glm,"/app/project/NY_01_12464.glm,0 kW,440,99,340,1.389
"
1,/app/project/NY_01_14273.glm,"/app/project/NY_01_12761.glm,0 kW,639,174,462,0.448
/app/project/NY_01_14273.glm,0 kW,226,87,138,1.287
"
0,/app/project/NY_01_12268.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,0.941
"
0,/app/project/NY_01_16062.glm,"/app/project/NY_01_12975.glm,0 kW,1412,376,1034,1.385
/app/project/NY_01_16062.glm,0 kW,492,110,381,1.272
"
0,/app/project/NY_01_16061.glm,"/app/project/NY_01_12974.glm,0 kW,1665,465,1195,1.66
/app/project/NY_01_16061.glm,0 kW,903,150,751,1.46
"
0,/app/project/NY_01_12476.glm,"/app/project/NY_01_12476.glm,0 kW,947,160,783,1.777
"
1,/app/project/NY_01_15562.glm,"/app/project/NY_01_15562.glm,0 kW,68,52,15,1.096
"
2,/app/project/NY_01_14651.glm,"/app/project/NY_01_12762.glm,0 kW,198,28,169,0.149
/app/project/NY_01_14651.glm,0 kW,180,134,56,1.091
"
3,/app/project/NY_01_16066.glm,"/app/project/NY_01_16066.glm,0 kW,339,157,181,1.314
"
0,/app/project/NY_01_16063.glm,"/app/project/NY_01_16063.glm,0 kW,592,128,463,1.678
"
1,/app/project/NY_01_13057.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,0.941
/app/project/NY_01_13057.glm,0 kW,1547,414,1132,2.307
"
0,/app/project/NY_01_13056.glm,"/app/project/NY_01_12262.glm,0 kW,324,160,163,0.972
/app/project/NY_01_13056.glm,0 kW,702,402,298,1.398
"
0,/app/project/NY_01_20863.glm,"/app/project/NY_01_12761.glm,0 kW,639,174,462,0.448
/app/project/NY_01_14273.glm,0 kW,226,87,138,1.287
/app/project/NY_01_20863.glm,0 kW,163,125,37,0.823
"
1,/app/project/NY_01_21252.glm,"/app/project/NY_01_13052.glm,0 kW,648,240,407,0.424
/app/project/NY_01_16065.glm,0 kW,747,146,600,0.737
/app/project/NY_01_21252.glm,0 kW,347,240,106,0.9
"
0,/app/project/NY_01_20751.glm,"/app/project/NY_01_12663.glm,0 kW,1344,305,1036,1.207
/app/project/NY_01_14271.glm,0 kW,1149,297,850,1.097
/app/project/NY_01_20751.glm,0 kW,103,94,8,0.807
/app/project/NY_01_2168.glm,0 kW,414,176,234,0.494
"
