,file,data
0,/app/project/NY_01_12262.glm,"/app/project/NY_01_12262.glm,0 kW,324,160,163,0.819
"
1,/app/project/NY_01_12464.glm,"/app/project/NY_01_12464.glm,0 kW,440,99,340,0.839
"
0,/app/project/NY_01_12465.glm,"/app/project/NY_01_12465.glm,0 kW,124,79,44,0.664
"
1,/app/project/NY_01_12268.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,0.996
"
0,/app/project/NY_01_12272.glm,"/app/project/NY_01_12272.glm,0 kW,215,172,41,0.763
"
1,/app/project/NY_01_12161.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.088
/app/project/NY_01_13054.glm,0 kW,225,176,46,1.202
"
0,/app/project/NY_01_12471.glm,"/app/project/NY_01_12471.glm,0 kW,42,29,12,0.706
"
0,/app/project/NY_01_13054.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.088
/app/project/NY_01_13054.glm,0 kW,225,176,46,1.202
"
0,/app/project/NY_01_14651.glm,"/app/project/NY_01_12762.glm,0 kW,198,28,169,0.154
/app/project/NY_01_14651.glm,0 kW,180,134,56,0.974
"
1,/app/project/NY_01_13056.glm,"/app/project/NY_01_12262.glm,0 kW,324,160,163,0.819
/app/project/NY_01_13056.glm,0 kW,702,402,298,1.399
"
2,/app/project/NY_01_14273.glm,"/app/project/NY_01_12761.glm,0 kW,639,174,462,0.622
/app/project/NY_01_14273.glm,0 kW,226,87,138,0.939
"
0,/app/project/NY_01_12261.glm,"/app/project/NY_01_12261.glm,0 kW,1147,209,937,2.075
"
0,/app/project/NY_01_12476.glm,"/app/project/NY_01_12476.glm,0 kW,947,160,783,1.578
"
0,/app/project/NY_01_16062.glm,"/app/project/NY_01_12975.glm,0 kW,1412,376,1034,1.618
/app/project/NY_01_16062.glm,0 kW,492,110,381,1.341
"
0,/app/project/NY_01_16066.glm,"/app/project/NY_01_16066.glm,0 kW,339,157,181,1.297
"
1,/app/project/NY_01_16061.glm,"/app/project/NY_01_12974.glm,0 kW,1665,465,1195,1.678
/app/project/NY_01_16061.glm,0 kW,903,150,751,1.446
"
0,/app/project/NY_01_15562.glm,"/app/project/NY_01_12963.glm,0 kW,1697,393,1302,1.502
/app/project/NY_01_15562.glm,0 kW,68,52,15,0.805
"
0,/app/project/NY_01_16063.glm,"/app/project/NY_01_16063.glm,0 kW,592,128,463,1.619
"
0,/app/project/NY_01_21252.glm,"/app/project/NY_01_13052.glm,0 kW,648,240,407,0.436
/app/project/NY_01_16065.glm,0 kW,747,146,600,0.643
/app/project/NY_01_21252.glm,0 kW,347,240,106,0.859
"
0,/app/project/NY_01_13057.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,0.996
/app/project/NY_01_13057.glm,0 kW,1547,414,1132,2.144
"
0,/app/project/NY_01_16165.glm,"/app/project/NY_01_12462.glm,0 kW,1457,343,1109,1.416
/app/project/NY_01_13961.glm,0 kW,2229,567,1659,2.426
/app/project/NY_01_16165.glm,0 kW,469,117,350,0.881
"
0,/app/project/NY_01_13058.glm,"/app/project/NY_01_12272.glm,0 kW,215,172,41,0.763
/app/project/NY_01_13058.glm,0 kW,2866,614,2251,3.422
"
1,/app/project/NY_01_20865.glm,"/app/project/NY_01_12762.glm,0 kW,198,28,169,0.154
/app/project/NY_01_14651.glm,0 kW,180,134,56,0.974
/app/project/NY_01_20865.glm,0 kW,100,75,24,0.657
"
0,/app/project/NY_01_16163.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,0.996
/app/project/NY_01_13057.glm,0 kW,1547,414,1132,2.144
/app/project/NY_01_16163.glm,0 kW,243,81,161,0.751
"
1,/app/project/NY_01_20552.glm,"/app/project/NY_01_12467.glm,0 kW,1548,345,1200,1.183
/app/project/NY_01_14051.glm,0 kW,2491,784,1702,2.499
/app/project/NY_01_20552.glm,0 kW,138,131,6,0.86
"
0,/app/project/NY_01_16166.glm,"/app/project/NY_01_12464.glm,0 kW,440,99,340,0.839
/app/project/NY_01_13962.glm,0 kW,1550,355,1192,1.446
/app/project/NY_01_16166.glm,0 kW,887,203,681,1.156
"
