,file,data
0,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.202
"
0,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.514
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.202
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.4
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.514
/app/project/R1-12470-1.glm,0 kW,660,1832,20,11.089
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,23.619
"
0,/app/project/8500.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.514
/app/project/R1-12470-1.glm,0 kW,660,1832,20,11.089
/app/project/8500.glm,0 kW,2526,4876,0,23.011
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.106
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.386
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.359
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.514
/app/project/R1-12470-1.glm,0 kW,660,1832,20,11.089
/app/project/8500.glm,0 kW,2526,4876,0,23.011
/app/project/MO0001.glm,0 kW,1354,1350,442,8.19
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.202
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.4
/app/project/MO0001.glm,0 kW,1354,1350,442,8.611
"
0,/app/project/R2-25000-4.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.514
/app/project/R1-12470-1.glm,0 kW,660,1832,20,11.089
/app/project/8500.glm,0 kW,2526,4876,0,23.011
/app/project/MO0001.glm,0 kW,1354,1350,442,8.19
/app/project/R2-25000-4.glm,0 kW,474,800,72,5.0
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,23.619
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.41
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.202
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.4
/app/project/MO0001.glm,0 kW,1354,1350,442,8.611
/app/project/R5-12470-3.glm,0 kW,1839,4042,182,38.191
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.106
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.407
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.386
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.569
"
0,/app/project/R2-35000-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.359
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,11.59
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,43.08
"
0,/app/project/R5-12470-4.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.202
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.4
/app/project/MO0001.glm,0 kW,1354,1350,442,8.611
/app/project/R5-12470-3.glm,0 kW,1839,4042,182,38.191
/app/project/R5-12470-4.glm,0 kW,743,1056,32,5.706
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,43.015
"
1,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,43.382
"
2,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,44.407
"
0,/app/project/R1-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,23.619
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.41
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.698
"
0,/app/project/R1-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.106
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.407
/app/project/R1-12470-1.glm,0 kW,660,1832,20,11.097
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,47.823
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,43.08
/app/project/R5-25000-6.glm,0 kW,986,1706,14,9.384
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,43.015
/app/project/R5-25000-6.glm,0 kW,986,1706,14,9.492
"
0,/app/project/TMP0009.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,58.457
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,43.382
/app/project/R5-25000-6.glm,0 kW,986,1706,14,9.097
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,23.619
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.41
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.698
/app/project/TMP0009.glm,0 kW,4584,5158,2558,58.587
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.106
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.407
/app/project/R1-12470-1.glm,0 kW,660,1832,20,11.097
/app/project/TMP0009.glm,0 kW,4584,5158,2558,60.311
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,44.407
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.878
"
0,/app/project/MO0001.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.106
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.407
/app/project/R1-12470-1.glm,0 kW,660,1832,20,11.097
/app/project/TMP0009.glm,0 kW,4584,5158,2558,60.311
/app/project/MO0001.glm,0 kW,1354,1350,442,8.201
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.359
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,11.59
/app/project/TMP0009.glm,0 kW,4584,5158,2558,63.872
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.386
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.569
/app/project/TMP0009.glm,0 kW,4584,5158,2558,63.816
"
0,/app/project/R4-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,23.619
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.41
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.698
/app/project/TMP0009.glm,0 kW,4584,5158,2558,58.587
/app/project/R4-12470-1.glm,0 kW,725,1599,75,8.996
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,54.739
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,43.382
/app/project/R5-25000-6.glm,0 kW,986,1706,14,9.097
/app/project/MO0001.glm,0 kW,1354,1350,442,8.214
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,54.295
"
1,/app/project/MO0001.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,44.407
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.878
/app/project/MO0001.glm,0 kW,1354,1350,442,8.114
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,54.622
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,55.512
"
0,/app/project/R5-25000-6.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,55.512
/app/project/R5-25000-6.glm,0 kW,986,1706,14,9.211
"
0,/app/project/R5-25000-6.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,47.823
/app/project/R5-25000-6.glm,0 kW,986,1706,14,8.77
"
0,/app/project/R3-12470-1.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,43.015
/app/project/R5-25000-6.glm,0 kW,986,1706,14,9.492
/app/project/R3-12470-1.glm,0 kW,764,1513,64,9.206
/app/project/R2-12470-3.glm,0 kW,855,1812,11,10.392
"
