,bucket,delay,delayTime,duration,start,end
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853204.505495,1660853209.5109038
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853205.0654473,1660853210.0708542
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853205.5427895,1660853210.5481808
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853206.0387833,1660853211.0400825
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853206.5782669,1660853211.5836778
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853207.0721738,1660853212.075086
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853207.5372143,1660853212.5426574
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853208.038421,1660853213.0438817
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853208.5386117,1660853213.5439851
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853209.032405,1660853214.0361838
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853209.526628,1660853214.5321016
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853210.0108337,1660853215.0163207
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853210.4947243,1660853215.5002306
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853211.0463393,1660853216.0481653
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853211.5858753,1660853216.591242
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853212.080722,1660853217.083978
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853212.5685291,1660853217.5710795
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853213.0621943,1660853218.0675545
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853213.544283,1660853218.5480936
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853214.0386755,1660853219.0399742
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853214.6366367,1660853219.642089
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853215.1223347,1660853220.1253562
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853215.6802647,1660853220.6856654
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853216.163204,1660853221.1682403
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853216.6362085,1660853221.641592
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853217.1080472,1660853222.1129122
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853217.590987,1660853222.596304
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853218.083811,1660853223.0879807
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853218.6773303,1660853223.682701
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853219.165983,1660853224.1714144
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853219.65169,1660853224.656113
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853220.125593,1660853225.1310265
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853220.602981,1660853225.6041117
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853221.0994868,1660853226.1048875
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853221.6501107,1660853226.6528125
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853222.1240232,1660853227.1293986
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853222.6166544,1660853227.622035
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853223.1021786,1660853228.1075482
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853223.605882,1660853228.6113372
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853224.1291695,1660853229.1346204
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853224.6503353,1660853229.6514816
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853225.1469705,1660853230.1524706
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853225.6353986,1660853230.6409047
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853226.1326597,1660853231.1381636
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853226.6350908,1660853231.6402051
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853227.1129735,1660853232.118388
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853227.663881,1660853232.6648383
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853228.1321728,1660853233.1354268
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853228.629615,1660853233.6349623
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853229.1115992,1660853234.1169772
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853229.6102448,1660853234.6156542
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853230.1502686,1660853235.151018
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853230.6577919,1660853235.6601503
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853231.1945238,1660853236.199949
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853231.6945586,1660853236.700053
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853232.2254019,1660853237.2308679
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853232.7164547,1660853237.7202408
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853233.248434,1660853238.2538471
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853233.733231,1660853238.738585
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853234.2599757,1660853239.2614408
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853234.788913,1660853239.7942824
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853235.2655017,1660853240.2681327
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853235.7332942,1660853240.736453
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853236.2370899,1660853241.242542
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853236.7411811,1660853241.7465653
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853237.2390752,1660853242.2445095
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853237.7511115,1660853242.7564647
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853238.2457392,1660853243.248134
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853238.8019962,1660853243.8073986
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853239.3504744,1660853244.3558805
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853239.8511088,1660853244.856521
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853240.4112587,1660853245.4167016
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853240.9148355,1660853245.9202204
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853241.3909268,1660853246.3964405
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853241.8778565,1660853246.8833566
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853242.376833,1660853247.3819454
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853242.8508012,1660853247.8562427
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853243.3338032,1660853248.3374648
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853243.8225415,1660853248.8279781
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853244.2963293,1660853249.3017626
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853244.8033369,1660853249.8087013
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853245.2990513,1660853250.3040748
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853245.8375,1660853250.8385005
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853246.4236996,1660853251.4291792
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853246.9149601,1660853251.9204338
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853247.41246,1660853252.4178832
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853247.89657,1660853252.901948
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853249.0908144,1660853254.0961795
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853249.8544219,1660853254.856099
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853250.446678,1660853255.4499145
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853251.1715143,1660853256.1768646
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853251.6994307,1660853256.7000775
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853252.2314355,1660853257.2367878
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853253.1676617,1660853258.1721394
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853253.70467,1660853258.7100155
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853254.191542,1660853259.1969442
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853254.7025495,1660853259.7079372
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853255.1766117,1660853260.1820638
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853255.661472,1660853260.6668048
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853256.217224,1660853261.222641
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853256.7567515,1660853261.762181
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853257.2399364,1660853262.2453809
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853257.744085,1660853262.74934
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853258.2201316,1660853263.2255754
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853258.8016355,1660853263.8070292
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853259.3080027,1660853264.3099196
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853259.8101408,1660853264.812167
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853260.3067665,1660853265.3122213
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853260.8072553,1660853265.808218
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853261.3001628,1660853266.30292
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853261.7877605,1660853266.793208
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853262.3366168,1660853267.342069
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853262.8202052,1660853267.8255646
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853263.3152194,1660853268.3200707
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853263.7533793,1660853268.7557254
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853264.2931347,1660853269.2938566
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853264.8409324,1660853269.846308
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853265.3872879,1660853270.3927395
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853265.8844426,1660853270.8898263
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853266.4007344,1660853271.406239
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853266.8880699,1660853271.8934443
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853267.3827853,1660853272.3881545
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853267.8592114,1660853272.8640876
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853268.4057145,1660853273.4111528
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853268.8785393,1660853273.8840191
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853269.3720603,1660853274.3757937
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853269.84662,1660853274.8507893
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853270.334688,1660853275.3359058
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853270.8267417,1660853275.8321507
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853271.3692298,1660853276.3724248
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853271.8725507,1660853276.8733003
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853272.3554637,1660853277.3608572
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853272.8405528,1660853277.8436968
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853273.390339,1660853278.393718
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853273.8644962,1660853278.8699763
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853274.3448515,1660853279.3503332
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853274.821153,1660853279.8265603
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853275.3006222,1660853280.3061123
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853275.773757,1660853280.7792094
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853276.2764964,1660853281.281991
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853276.7623403,1660853281.7678282
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853277.2409215,1660853282.2441947
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853277.746455,1660853282.747571
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853278.2349794,1660853283.240395
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853278.773582,1660853283.7789335
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853279.2721753,1660853284.2775993
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853279.7685125,1660853284.7738917
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853280.2371557,1660853285.2425976
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853280.7197297,1660853285.7251804
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853281.2259457,1660853286.2313328
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853281.7202039,1660853286.725598
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853282.3068275,1660853287.312187
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853282.7963743,1660853287.801742
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853283.2732518,1660853288.2738543
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853283.748368,1660853288.7503128
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853284.2307858,1660853289.2361941
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853284.7177985,1660853289.7231722
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853285.1966584,1660853290.202113
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853285.6779506,1660853290.683294
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853286.182084,1660853291.1841621
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853286.6651802,1660853291.665619
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853287.2250724,1660853292.2304957
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853287.6923976,1660853292.6960816
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853288.1741216,1660853293.1795213
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853288.653995,1660853293.6594315
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853289.1584492,1660853294.1611724
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853289.6912563,1660853294.6966834
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853290.2297838,1660853295.2352338
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853290.7407055,1660853295.7460728
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853291.2388947,1660853296.2432342
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853291.716172,1660853296.7216382
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853292.2174697,1660853297.2230005
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853292.7136471,1660853297.7190664
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853293.2539907,1660853298.2562044
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853293.7350414,1660853298.735629
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853294.2248516,1660853299.2260044
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853294.7097025,1660853299.715045
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853295.2170558,1660853300.222494
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853295.6883698,1660853300.692112
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853296.1741176,1660853301.1795704
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853296.6743002,1660853301.6761096
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853297.166433,1660853302.1718397
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853297.6480715,1660853302.6534934
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853298.146394,1660853303.151684
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853298.6413615,1660853303.6466928
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853299.130172,1660853304.133843
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853299.635696,1660853304.6410627
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853300.130488,1660853305.1358426
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853300.6460788,1660853305.6514552
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853301.1863353,1660853306.19151
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853301.6762497,1660853306.6816952
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853302.1823847,1660853307.1878073
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853302.6845112,1660853307.68819
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853303.1706033,1660853308.1760256
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853303.6717653,1660853308.6771364
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853304.1569085,1660853309.1578534
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853304.6338532,1660853309.6392386
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853305.1132512,1660853310.1161602
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853305.6073668,1660853310.6127946
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853306.091941,1660853311.0973775
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853306.6129758,1660853311.6183171
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853307.1077673,1660853312.1132598
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853307.605117,1660853312.6081903
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853308.2352571,1660853313.2407465
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853308.7205808,1660853313.7241983
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853309.2669868,1660853314.269917
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853309.7570996,1660853314.7625413
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853310.2347376,1660853315.2360866
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853310.724,1660853315.726879
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853311.2714524,1660853316.2721255
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853311.767418,1660853316.77282
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853312.248702,1660853317.2514427
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853312.74683,1660853317.7522116
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853313.346518,1660853318.351706
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853313.8996508,1660853318.9050317
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853314.383601,1660853319.3888974
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853314.8846908,1660853319.8880904
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853315.3691854,1660853320.374564
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853315.8527765,1660853320.8581426
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853316.3475745,1660853321.3496451
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853316.8323393,1660853321.8377066
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853317.3713615,1660853322.376788
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853317.8661165,1660853322.871473
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853318.368919,1660853323.3743157
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853318.8529565,1660853323.8561182
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660853319.3487437,1660853324.3516903
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853319.872025,1660853324.8773942
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660853320.4131265,1660853325.4185321
