,bucket,delay,delayTime,duration,start,end
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852363.9612572,1660852368.9666064
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852364.4423547,1660852369.4479747
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852364.913644,1660852369.9171193
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852365.4154663,1660852370.4208233
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852365.526772,1660852370.532178
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852366.0110676,1660852371.0164146
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852366.4969733,1660852371.5004966
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852366.9722064,1660852371.9760685
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852367.5316098,1660852372.5370317
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852368.0267649,1660852373.0320933
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852368.5037682,1660852373.5092313
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852369.050734,1660852374.0516577
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852369.546451,1660852374.551954
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852370.022793,1660852375.024175
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852370.519105,1660852375.5201674
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852371.0001323,1660852376.005517
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852371.4821975,1660852376.4876308
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852371.9759235,1660852376.9770863
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852372.465425,1660852377.4701056
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852372.9666443,1660852377.9691725
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852373.4561617,1660852378.4615839
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852373.942552,1660852378.9480398
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852374.4085526,1660852379.4089005
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852375.0299976,1660852380.034718
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852375.583286,1660852380.5881426
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852376.0534856,1660852381.058922
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852376.543235,1660852381.5486042
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852377.22073,1660852382.2259214
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852378.4384673,1660852383.439686
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852379.1376166,1660852384.1431253
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852379.6600573,1660852384.6654472
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852380.1527276,1660852385.1561615
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852380.6452363,1660852385.6506138
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852381.1429899,1660852386.1485379
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852381.8050306,1660852386.8104224
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852382.3414154,1660852387.3441916
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852382.8305662,1660852387.832112
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852383.3160713,1660852388.3214319
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852383.882766,1660852388.8881536
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852384.3706608,1660852389.3760488
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852384.8810773,1660852389.8864768
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852385.4368896,1660852390.4422545
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852385.916549,1660852390.9219315
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852386.453369,1660852391.458775
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852386.9589527,1660852391.964138
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852387.4666026,1660852392.4721053
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852387.9606316,1660852392.9660528
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852388.4624817,1660852393.4678607
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852388.9444616,1660852393.9458961
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852389.4352975,1660852394.4407022
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852389.929396,1660852394.9348538
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852390.403966,1660852395.4093437
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852390.8777306,1660852395.881432
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852391.3802495,1660852396.3830876
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852391.8562257,1660852396.8601506
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852392.3417847,1660852397.3470771
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852392.8451965,1660852397.8506446
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852393.3400257,1660852398.345536
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852393.8209114,1660852398.8262753
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852394.3241136,1660852399.329485
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852394.8022177,1660852399.8076477
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852395.308334,1660852400.3089538
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852395.804629,1660852400.8088796
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852396.3076718,1660852401.3130925
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852396.8045378,1660852401.8055363
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852397.3411527,1660852402.3425372
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852397.8542564,1660852402.8546503
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852398.407509,1660852403.4129992
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852398.8937364,1660852403.8990905
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852399.378883,1660852404.3841078
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852399.893061,1660852404.8961296
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852400.3249807,1660852405.3303556
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852400.854698,1660852405.8601248
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852401.345734,1660852406.351149
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852401.840823,1660852406.8462033
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852402.3490677,1660852407.3521142
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852402.8806207,1660852407.8860912
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852403.4184792,1660852408.4239693
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852403.908891,1660852408.9143054
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852404.4062176,1660852409.4115944
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852404.9469898,1660852409.9524512
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852405.4333894,1660852410.4388134
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852405.9308083,1660852410.936203
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852406.4075716,1660852411.412939
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852406.8866975,1660852411.8921342
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852407.3826108,1660852412.3830864
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852407.8565943,1660852412.86178
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852408.3485942,1660852413.3492203
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852408.83089,1660852413.8361976
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852409.3290677,1660852414.3322225
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852409.8011446,1660852414.80222
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852410.2787879,1660852415.284173
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852410.7676637,1660852415.772133
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852411.2653236,1660852416.2682574
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852411.7620552,1660852416.7630575
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852412.247922,1660852417.2533672
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852412.7332644,1660852417.7386425
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852413.274642,1660852418.280172
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852413.774624,1660852418.7800722
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852414.3501914,1660852419.3555813
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852414.8419068,1660852419.8473635
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852415.3392231,1660852420.3445504
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852415.776356,1660852420.7817001
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852416.2815087,1660852421.286918
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852416.7591133,1660852421.7645102
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852417.2607434,1660852422.266128
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852417.747111,1660852422.7504659
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852418.2445548,1660852423.2500136
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852418.8110306,1660852423.8164694
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852419.3651223,1660852424.3705046
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852419.8565795,1660852424.8620026
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852420.4115522,1660852425.416936
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852420.9030104,1660852425.9084291
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852421.3946583,1660852426.4000595
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852421.8737051,1660852426.8791335
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852422.3666525,1660852427.3720603
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852422.856957,1660852427.862364
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852423.3496501,1660852428.3516724
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852423.839717,1660852428.845084
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852424.3784232,1660852429.3802063
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852424.8307726,1660852429.8362305
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852425.3375785,1660852430.3430724
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852425.8275218,1660852430.8294277
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852426.3227432,1660852431.3281145
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852426.8068824,1660852431.8122978
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852427.4025192,1660852432.404081
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852427.8900616,1660852432.8921568
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852428.3715076,1660852433.3761702
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852428.8470144,1660852433.8523443
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852429.338149,1660852434.343643
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852429.8168473,1660852434.8201241
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852430.3104842,1660852435.315826
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852430.8036034,1660852435.8089843
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852431.3226097,1660852436.3257067
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852431.9278402,1660852436.9332025
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852432.424846,1660852437.4301732
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852432.9930716,1660852437.9941735
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852433.4046676,1660852438.4100559
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852433.927092,1660852438.9325345
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852434.4249544,1660852439.4264736
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852434.9199746,1660852439.9253635
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852435.3938644,1660852440.396202
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852435.8835878,1660852440.8890054
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852436.3709517,1660852441.3763602
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852436.8548918,1660852441.8572392
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852437.340147,1660852442.345588
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852437.9110422,1660852442.915566
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852438.3901138,1660852443.3913496
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852438.8739407,1660852443.8793933
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852439.3709576,1660852444.3764458
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852439.8063636,1660852444.8117077
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852440.2873647,1660852445.2928586
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852440.7746465,1660852445.7801502
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852441.2697792,1660852446.2752612
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852441.7412229,1660852446.7454553
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852442.2338808,1660852447.236093
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852442.7372634,1660852447.742703
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852443.2076008,1660852448.2082381
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852443.7009404,1660852448.706326
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852444.190945,1660852449.196395
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852444.699923,1660852449.7053905
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852445.1937695,1660852450.1962528
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852445.688351,1660852450.6937318
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852446.1956055,1660852451.2009435
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852446.7345355,1660852451.7360773
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852447.2168615,1660852452.2223783
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852447.6898692,1660852452.6952507
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852448.19334,1660852453.1987042
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852448.7950497,1660852453.8004868
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852449.2745087,1660852454.2798448
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852449.7839303,1660852454.785934
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852450.2676852,1660852455.2731082
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852450.7822964,1660852455.787768
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852451.2693074,1660852456.2747686
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852451.7566886,1660852456.7621047
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852452.3336623,1660852457.3390238
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852452.8174334,1660852457.8229194
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852453.3069205,1660852458.3101187
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852453.781874,1660852458.7874148
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852454.270849,1660852459.272633
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852454.763573,1660852459.768116
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852455.2385528,1660852460.2401202
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852455.763911,1660852460.7692702
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852456.254824,1660852461.2602232
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852456.7301567,1660852461.7356071
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852457.222299,1660852462.2278397
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852457.7143295,1660852462.7163117
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852458.196613,1660852463.1979752
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852458.7010567,1660852463.7065306
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852459.1856437,1660852464.1911864
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852459.6666946,1660852464.671376
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852460.146857,1660852465.1521227
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852460.6488457,1660852465.6533923
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852461.1616056,1660852466.1670897
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852461.6596467,1660852466.6647127
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852462.1626673,1660852467.1662245
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852462.6425285,1660852467.6479197
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852463.1466656,1660852468.1511512
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852463.639558,1660852468.6414278
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852464.1647956,1660852469.1701777
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852464.661394,1660852469.6667683
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852465.1559525,1660852470.1613317
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852465.6519148,1660852470.6567712
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852466.1270666,1660852471.1324236
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852466.6039464,1660852471.606845
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852467.1023629,1660852472.1061285
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852467.592934,1660852472.5941942
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852468.0827677,1660852473.08814
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852468.6617846,1660852473.6653826
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852469.145349,1660852474.1505368
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852469.6341014,1660852474.6395378
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852470.1317139,1660852475.1361363
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852470.590557,1660852475.592104
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852471.1261086,1660852476.128374
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852471.589487,1660852476.5948577
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852472.058379,1660852477.0618985
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852472.601481,1660852477.6044354
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852473.0905695,1660852478.096053
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852473.6186354,1660852478.6240108
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852474.12817,1660852479.1335077
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852474.6257198,1660852479.6272867
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852475.1272342,1660852480.1289778
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852475.6204813,1660852480.6246078
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852476.121569,1660852481.1269183
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852476.593865,1660852481.5964425
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852477.0732572,1660852482.078742
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852477.5496643,1660852482.5521252
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852478.0409012,1660852483.0462697
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852478.6224306,1660852483.6278474
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852479.107556,1660852484.1129115
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852479.699666,1660852484.704029
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852480.1857865,1660852485.1911805
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852480.6854875,1660852485.6909118
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852481.1895268,1660852486.1948955
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852481.677963,1660852486.6834724
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852482.1551266,1660852487.1604793
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852482.647324,1660852487.652711
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852483.13884,1660852488.1442275
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852483.6225183,1660852488.6279843
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852484.1151404,1660852489.1205077
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.01,1660852484.596016,1660852489.60148
0,pv.insight.nrel,PVO/PVOutput/10010.csv,5,5.0,1660852485.1214387,1660852490.1240668
