,file,data
0,/app/project/MO0001.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.239
"
1,/app/project/R5-25000-6.glm,"/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.597
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,4.968
/app/project/MO0001.glm,0 kW,1354,1350,442,4.178
"
1,/app/project/MO0001.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.39
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.293
"
2,/app/project/R5-12470-5.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.39
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.293
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.563
"
1,/app/project/R5-25000-6.glm,"/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.589
"
2,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.285
"
3,/app/project/R2-12470-3.glm,"/app/project/R2-12470-3.glm,0 kW,855,1812,11,5.102
"
4,/app/project/R2-35000-5.glm,"/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.889
"
0,/app/project/MO0001.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.31
"
1,/app/project/R1-12470-1.glm,"/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.114
"
2,/app/project/R1-12470-1.glm,"/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.385
"
3,/app/project/R2-12470-3.glm,"/app/project/R2-12470-3.glm,0 kW,855,1812,11,5.11
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.414
"
1,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.026
"
2,/app/project/R2-35000-5.glm,"/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.519
"
0,/app/project/R1-12470-1.glm,"/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.497
"
1,/app/project/R2-35000-5.glm,"/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.714
"
2,/app/project/R2-35000-5.glm,"/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.974
"
0,/app/project/R2-12470-3.glm,"/app/project/R2-12470-3.glm,0 kW,855,1812,11,4.781
"
1,/app/project/R1-12470-1.glm,"/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.278
"
2,/app/project/R2-12470-3.glm,"/app/project/R2-12470-3.glm,0 kW,855,1812,11,5.173
"
0,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,4.968
/app/project/MO0001.glm,0 kW,1354,1350,442,4.178
"
1,/app/project/R5-25000-6.glm,"/app/project/R5-25000-6.glm,0 kW,986,1706,14,5.011
"
2,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.302
"
3,/app/project/R1-12470-1.glm,"/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.591
"
4,/app/project/R2-12470-3.glm,"/app/project/R2-12470-3.glm,0 kW,855,1812,11,5.019
"
0,/app/project/R2-35000-5.glm,"/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.783
"
0,/app/project/R2-25000-4.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,4.968
/app/project/MO0001.glm,0 kW,1354,1350,442,4.178
/app/project/R2-25000-4.glm,0 kW,474,800,72,2.57
"
0,/app/project/R5-12470-4.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.239
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.882
"
1,/app/project/R5-12470-4.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.31
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.882
"
0,/app/project/R5-12470-4.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.39
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.293
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.996
"
0,/app/project/D0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,4.968
/app/project/MO0001.glm,0 kW,1354,1350,442,4.178
/app/project/R2-25000-4.glm,0 kW,474,800,72,2.57
/app/project/D0001.glm,0 kW,685,680,221,4.516
"
0,/app/project/R3-12470-2.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,4.968
/app/project/MO0001.glm,0 kW,1354,1350,442,4.178
/app/project/R2-25000-4.glm,0 kW,474,800,72,2.57
/app/project/D0001.glm,0 kW,685,680,221,4.516
/app/project/R3-12470-2.glm,0 kW,392,328,62,1.336
"
0,/app/project/D0001.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.39
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.293
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.996
/app/project/D0001.glm,0 kW,685,680,221,4.811
"
1,/app/project/R5-12470-4.glm,"/app/project/R2-12470-3.glm,0 kW,855,1812,11,5.102
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.812
"
0,/app/project/R3-12470-2.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.39
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.293
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.996
/app/project/D0001.glm,0 kW,685,680,221,4.811
/app/project/R3-12470-2.glm,0 kW,392,328,62,1.2
/app/project/37.glm,0 kW,38,37,25,0.093
"
0,/app/project/R5-12470-4.glm,"/app/project/R2-12470-3.glm,0 kW,855,1812,11,5.019
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.962
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.285
/app/project/MO0001.glm,0 kW,1354,1350,442,4.229
"
0,/app/project/R3-12470-1.glm,"/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.597
/app/project/R3-12470-1.glm,0 kW,764,1513,64,4.606
"
0,/app/project/R3-12470-1.glm,"/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.563
/app/project/R3-12470-1.glm,0 kW,764,1513,64,4.685
"
0,/app/project/R4-12470-1.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.026
/app/project/R4-12470-1.glm,0 kW,725,1599,75,4.614
"
0,/app/project/R2-12470-1.glm,"/app/project/MO0001.glm,0 kW,1354,1350,442,4.31
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.882
/app/project/R2-12470-1.glm,0 kW,654,751,82,2.133
"
0,/app/project/R4-12470-1.glm,"/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.519
/app/project/R4-12470-1.glm,0 kW,725,1599,75,4.424
"
0,/app/project/R4-12470-1.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.302
/app/project/R4-12470-1.glm,0 kW,725,1599,75,4.692
"
0,/app/project/342.glm,"/app/project/R2-12470-3.glm,0 kW,855,1812,11,4.781
/app/project/342.glm,0 kW,1420,2345,104,5.671
"
0,/app/project/R3-12470-1.glm,"/app/project/R5-25000-6.glm,0 kW,986,1706,14,5.011
/app/project/R3-12470-1.glm,0 kW,764,1513,64,5.006
"
