,file,data
0,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.259
"
0,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.274
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.274
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.47
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.259
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.458
"
0,/app/project/8500.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.274
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.47
/app/project/8500.glm,0 kW,2526,4876,0,11.638
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.641
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.716
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.493
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.988
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.274
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.47
/app/project/8500.glm,0 kW,2526,4876,0,11.638
/app/project/MO0001.glm,0 kW,1354,1350,442,4.106
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.259
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.458
/app/project/MO0001.glm,0 kW,1354,1350,442,4.452
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.493
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.089
"
0,/app/project/R2-25000-4.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.274
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.47
/app/project/8500.glm,0 kW,2526,4876,0,11.638
/app/project/MO0001.glm,0 kW,1354,1350,442,4.106
/app/project/R2-25000-4.glm,0 kW,474,800,72,2.509
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.716
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.18
"
0,/app/project/R2-35000-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.641
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.693
"
1,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.988
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.276
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.799
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.969
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.202
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.259
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.458
/app/project/MO0001.glm,0 kW,1354,1350,442,4.452
/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.708
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.7
"
0,/app/project/R1-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.716
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.18
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.482
"
0,/app/project/R5-12470-4.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.259
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.458
/app/project/MO0001.glm,0 kW,1354,1350,442,4.452
/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.708
/app/project/R5-12470-4.glm,0 kW,743,1056,32,3.037
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.202
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.621
"
0,/app/project/R1-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.493
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.089
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.58
"
1,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.969
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.589
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.799
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.427
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.7
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.689
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.641
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.693
/app/project/TMP0009.glm,0 kW,4584,5158,2558,29.632
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.716
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.18
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.482
/app/project/TMP0009.glm,0 kW,4584,5158,2558,29.986
"
