,file,data
0,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.198
"
0,/app/project/R5-12470-5.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.891
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.198
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.407
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.891
/app/project/R1-12470-1.glm,0 kW,660,1832,20,6.068
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.892
"
0,/app/project/8500.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.891
/app/project/R1-12470-1.glm,0 kW,660,1832,20,6.068
/app/project/8500.glm,0 kW,2526,4876,0,12.3
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.092
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.676
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.908
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.198
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.407
/app/project/MO0001.glm,0 kW,1354,1350,442,4.266
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.891
/app/project/R1-12470-1.glm,0 kW,660,1832,20,6.068
/app/project/8500.glm,0 kW,2526,4876,0,12.3
/app/project/MO0001.glm,0 kW,1354,1350,442,4.472
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.892
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.117
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.092
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.357
"
0,/app/project/R2-25000-4.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.891
/app/project/R1-12470-1.glm,0 kW,660,1832,20,6.068
/app/project/8500.glm,0 kW,2526,4876,0,12.3
/app/project/MO0001.glm,0 kW,1354,1350,442,4.472
/app/project/R2-25000-4.glm,0 kW,474,800,72,2.596
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.198
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.407
/app/project/MO0001.glm,0 kW,1354,1350,442,4.266
/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.114
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.908
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.608
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.971
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.847
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.068
"
1,/app/project/R2-35000-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.676
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,6.232
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.149
"
0,/app/project/R5-12470-4.glm,"/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.198
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.407
/app/project/MO0001.glm,0 kW,1354,1350,442,4.266
/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.114
/app/project/R5-12470-4.glm,0 kW,743,1056,32,2.919
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.847
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.516
"
0,/app/project/R1-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.092
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.357
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.608
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.068
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.608
"
0,/app/project/R5-25000-6.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.149
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.583
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.971
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.369
"
0,/app/project/R1-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.908
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.608
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.829
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.892
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.117
/app/project/TMP0009.glm,0 kW,4584,5158,2558,30.206
"
0,/app/project/TMP0009.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,30.591
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.092
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.357
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.608
/app/project/TMP0009.glm,0 kW,4584,5158,2558,30.773
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.676
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,6.232
/app/project/TMP0009.glm,0 kW,4584,5158,2558,31.272
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,26.689
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,26.826
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,26.705
"
1,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,26.5
"
0,/app/project/TMP0009.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.908
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.608
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.829
/app/project/TMP0009.glm,0 kW,4584,5158,2558,32.447
"
0,/app/project/R3-12470-3.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,27.515
"
0,/app/project/MO0001.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.092
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.357
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.608
/app/project/TMP0009.glm,0 kW,4584,5158,2558,30.773
/app/project/MO0001.glm,0 kW,1354,1350,442,4.244
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.149
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.583
/app/project/MO0001.glm,0 kW,1354,1350,442,3.904
"
0,/app/project/MO0001.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.971
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.369
/app/project/MO0001.glm,0 kW,1354,1350,442,4.285
"
0,/app/project/R2-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,21.068
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.608
/app/project/R2-12470-3.glm,0 kW,855,1812,11,4.851
"
0,/app/project/R2-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.847
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.516
/app/project/R2-12470-3.glm,0 kW,855,1812,11,5.095
"
0,/app/project/R4-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.908
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.608
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.829
/app/project/TMP0009.glm,0 kW,4584,5158,2558,32.447
/app/project/R4-12470-1.glm,0 kW,725,1599,75,5.171
"
0,/app/project/R4-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.892
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.117
/app/project/TMP0009.glm,0 kW,4584,5158,2558,30.206
/app/project/R4-12470-1.glm,0 kW,725,1599,75,4.679
"
0,/app/project/R2-25000-4.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.092
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.357
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.608
/app/project/TMP0009.glm,0 kW,4584,5158,2558,30.773
/app/project/MO0001.glm,0 kW,1354,1350,442,4.244
/app/project/R2-25000-4.glm,0 kW,474,800,72,2.522
"
0,/app/project/R5-25000-6.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,26.689
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.513
"
0,/app/project/R4-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.676
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,6.232
/app/project/TMP0009.glm,0 kW,4584,5158,2558,31.272
/app/project/R4-12470-1.glm,0 kW,725,1599,75,4.852
"
1,/app/project/R5-25000-6.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,26.826
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.64
"
0,/app/project/R2-35000-5.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,30.591
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.808
"
0,/app/project/R2-35000-5.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,26.5
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.732
"
0,/app/project/R2-25000-4.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.908
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,5.608
/app/project/R1-12470-1.glm,0 kW,660,1832,20,5.829
/app/project/TMP0009.glm,0 kW,4584,5158,2558,32.447
/app/project/R4-12470-1.glm,0 kW,725,1599,75,5.171
/app/project/R2-25000-4.glm,0 kW,474,800,72,2.636
"
0,/app/project/R2-35000-5.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,26.705
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,5.814
"
0,/app/project/R2-35000-5.glm,"/app/project/R3-12470-3.glm,0 kW,2220,5358,108,27.515
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,6.274
"
1,/app/project/R3-12470-1.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,20.847
/app/project/R5-25000-6.glm,0 kW,986,1706,14,4.516
/app/project/R2-12470-3.glm,0 kW,855,1812,11,5.095
/app/project/R3-12470-1.glm,0 kW,764,1513,64,4.777
"
