,file,data
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.09
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,41.562
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,42.802
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,42.603
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,46.598
"
0,/app/project/R5-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,47.663
"
0,/app/project/TMP0009.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,60.606
"
1,/app/project/TMP0009.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,61.496
"
0,/app/project/R3-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,41.562
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,53.202
"
0,/app/project/R3-12470-3.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,60.606
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,52.99
"
0,/app/project/TMP0009.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,42.802
/app/project/TMP0009.glm,0 kW,4584,5158,2558,63.091
"
0,/app/project/R3-12470-3.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,61.496
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,53.089
"
0,/app/project/R3-12470-3.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.09
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,54.209
"
0,/app/project/R3-12470-3.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,42.603
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,55.289
"
0,/app/project/R5-12470-5.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,41.562
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,53.202
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.228
"
0,/app/project/R5-12470-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.09
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,54.209
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.7
"
0,/app/project/R2-35000-5.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,41.562
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,53.202
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.228
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,11.709
"
0,/app/project/8500.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,61.496
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,53.089
/app/project/8500.glm,0 kW,2526,4876,0,23.487
"
0,/app/project/8500.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,60.606
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,52.99
/app/project/8500.glm,0 kW,2526,4876,0,24.594
"
0,/app/project/R2-35000-5.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.09
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,54.209
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.7
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,11.588
"
0,/app/project/R1-12470-1.glm,"/app/project/8500.glm,0 kW,2526,4876,0,24.09
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,54.209
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.7
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,11.588
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.782
"
0,/app/project/R1-12470-1.glm,"/app/project/R5-12470-3.glm,0 kW,1839,4042,182,41.562
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,53.202
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.228
/app/project/R2-35000-5.glm,0 kW,1942,1811,447,11.709
/app/project/R1-12470-1.glm,0 kW,660,1832,20,10.909
"
0,/app/project/R5-12470-5.glm,"/app/project/TMP0009.glm,0 kW,4584,5158,2558,61.496
/app/project/R3-12470-3.glm,0 kW,2220,5358,108,53.089
/app/project/8500.glm,0 kW,2526,4876,0,23.487
/app/project/R5-12470-5.glm,0 kW,1160,1831,28,10.417
"
