,file,data
0,/app/project/13.glm,"/app/project/13.glm,0 kW,16,14,10,0.55
"
0,/app/project/123.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
"
1,/app/project/13.glm,"/app/project/13.glm,0 kW,16,14,10,0.53
/app/project/123.glm,0 kW,139,135,85,0.591
"
2,/app/project/123.glm,"/app/project/13.glm,0 kW,16,14,10,0.53
/app/project/123.glm,0 kW,139,135,85,0.591
"
0,/app/project/342.glm,"/app/project/13.glm,0 kW,16,14,10,0.55
/app/project/342.glm,0 kW,1420,2345,104,2.875
"
1,/app/project/342.glm,"/app/project/37.glm,0 kW,38,37,25,0.047
/app/project/342.glm,0 kW,1420,2345,104,2.918
"
0,/app/project/BU0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.53
/app/project/123.glm,0 kW,139,135,85,0.591
/app/project/BU0001.glm,0 kW,159,159,73,3.016
"
0,/app/project/D0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.55
/app/project/342.glm,0 kW,1420,2345,104,2.875
/app/project/D0001.glm,0 kW,685,680,221,2.625
"
0,/app/project/BR0015.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.915
"
0,/app/project/8500.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.915
/app/project/8500.glm,0 kW,2526,4876,0,5.991
"
0,/app/project/MO0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.55
/app/project/342.glm,0 kW,1420,2345,104,2.875
/app/project/D0001.glm,0 kW,685,680,221,2.625
/app/project/MO0001.glm,0 kW,1354,1350,442,2.131
"
0,/app/project/8500.glm,"/app/project/13.glm,0 kW,16,14,10,0.53
/app/project/123.glm,0 kW,139,135,85,0.591
/app/project/BU0001.glm,0 kW,159,159,73,3.016
/app/project/8500.glm,0 kW,2526,4876,0,5.949
"
0,/app/project/AT0001.glm,"/app/project/37.glm,0 kW,38,37,25,0.047
/app/project/342.glm,0 kW,1420,2345,104,2.918
/app/project/AT0001.glm,0 kW,666,664,316,11.746
"
0,/app/project/PL0001.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.915
/app/project/8500.glm,0 kW,2526,4876,0,5.991
/app/project/PL0001.glm,0 kW,326,324,114,6.088
"
0,/app/project/AL0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.55
/app/project/342.glm,0 kW,1420,2345,104,2.875
/app/project/D0001.glm,0 kW,685,680,221,2.625
/app/project/MO0001.glm,0 kW,1354,1350,442,2.131
/app/project/AL0001.glm,0 kW,1160,1157,527,16.908
"
0,/app/project/BR0015.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.915
/app/project/8500.glm,0 kW,2526,4876,0,5.991
/app/project/PL0001.glm,0 kW,326,324,114,6.088
/app/project/BR0015.glm,0 kW,251,251,49,5.828
"
1,/app/project/OC0001.glm,"/app/project/37.glm,0 kW,38,37,25,0.047
/app/project/342.glm,0 kW,1420,2345,104,2.918
/app/project/AT0001.glm,0 kW,666,664,316,11.746
/app/project/OC0001.glm,0 kW,1104,1100,586,9.785
"
0,/app/project/D0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.55
/app/project/342.glm,0 kW,1420,2345,104,2.875
/app/project/D0001.glm,0 kW,685,680,221,2.625
/app/project/MO0001.glm,0 kW,1354,1350,442,2.131
/app/project/AL0001.glm,0 kW,1160,1157,527,16.908
/app/project/D0001.glm,0 kW,685,680,221,2.517
"
0,/app/project/MO0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.55
/app/project/342.glm,0 kW,1420,2345,104,2.875
/app/project/D0001.glm,0 kW,685,680,221,2.625
/app/project/MO0001.glm,0 kW,1354,1350,442,2.131
/app/project/AL0001.glm,0 kW,1160,1157,527,16.908
/app/project/D0001.glm,0 kW,685,680,221,2.517
/app/project/MO0001.glm,0 kW,1354,1350,442,2.161
"
0,/app/project/AL0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.55
/app/project/342.glm,0 kW,1420,2345,104,2.875
/app/project/D0001.glm,0 kW,685,680,221,2.625
/app/project/MO0001.glm,0 kW,1354,1350,442,2.131
/app/project/AL0001.glm,0 kW,1160,1157,527,16.908
/app/project/D0001.glm,0 kW,685,680,221,2.517
/app/project/MO0001.glm,0 kW,1354,1350,442,2.161
/app/project/AL0001.glm,0 kW,1160,1157,527,16.083
/app/project/123.glm,0 kW,139,135,85,0.611
"
