,file_name,column_name,task_id,start_time,end_time,hostname,host_ip,pid,error
0,IEEE-1/37.glm,None,acc19db0-0b4e-4028-a789-7377e8507584,1660248613.1813314,1660248613.59934,worker-958c7bb4d-dn44k,192.168.52.216,15,"Error run the WARNING  [INIT] : object name  701-702  does not follow strict naming rules and may not link correctly during load time
ERROR    [INIT] : init_regulator_configuration(obj=84;unnamed): Only WYE_WYE regulator connections are fully supported in FBS & NR solvers at this time.
ERROR    [INIT] : init_by_deferral(): object regulator_configuration:84 initialization failed
ERROR    [INIT] : model initialization failed
FATAL    [INIT] : shutdown after simulation stopped prematurely
FATAL    [INIT] : environment startup failed: No such file or directory
"
0,IEEE/37.glm,None,1f2cf605-7de6-4d42-a63c-eba8c17dd5b3,1660248614.385505,1660248614.6929395,worker-958c7bb4d-jhc55,192.168.5.31,11,"Error run the WARNING  [INIT] : object name  701-702  does not follow strict naming rules and may not link correctly during load time
ERROR    [INIT] : init_regulator_configuration(obj=84;unnamed): Only WYE_WYE regulator connections are fully supported in FBS & NR solvers at this time.
ERROR    [INIT] : init_by_deferral(): object regulator_configuration:84 initialization failed
ERROR    [INIT] : model initialization failed
FATAL    [INIT] : shutdown after simulation stopped prematurely
FATAL    [INIT] : environment startup failed: No such file or directory
"
0,gridlabd-4/IEEE/37.glm,None,35ace81d-adc0-4be6-8e2b-2fe6503b12db,1660248670.4822705,1660248670.8418205,worker-958c7bb4d-dn44k,192.168.52.216,14,"Error run the WARNING  [INIT] : object name  701-702  does not follow strict naming rules and may not link correctly during load time
ERROR    [INIT] : init_regulator_configuration(obj=84;unnamed): Only WYE_WYE regulator connections are fully supported in FBS & NR solvers at this time.
ERROR    [INIT] : init_by_deferral(): object regulator_configuration:84 initialization failed
ERROR    [INIT] : model initialization failed
FATAL    [INIT] : shutdown after simulation stopped prematurely
FATAL    [INIT] : environment startup failed: No such file or directory
WARNING  [INIT] : object name  1  does not follow strict naming rules and may not link correctly during load time
WARNING  [INIT] : object name  701-702  does not follow strict naming rules and may not link correctly during load time
ERROR    [INIT] : init_regulator_configuration(obj=84;unnamed): Only WYE_WYE regulator connections are fully supported in FBS & NR solvers at this time.
ERROR    [INIT] : init_by_deferral(): object regulator_configuration:84 initialization failed
ERROR    [INIT] : model initialization failed
FATAL    [INIT] : shutdown after simulation stopped prematurely
FATAL    [INIT] : environment startup failed: No such file or directory
"
0,gridlabd-4/PG&E-1/HL0004.glm,None,6d5b8071-9b57-4d38-9658-98a02e2063e7,1660248656.3379166,1660248719.8566444,worker-958c7bb4d-lvmg6,192.168.76.5,10,"Error run the WARNING  [INIT] : object name  1  does not follow strict naming rules and may not link correctly during load time
Alarm clock
"
0,gridlabd-4/PG&E-1/MC0006.glm,None,efca45b3-00de-4d7b-8902-72d5cddaabfa,1660248671.5735269,1660248734.5732586,worker-958c7bb4d-jhc55,192.168.5.31,11,"Error run the WARNING  [INIT] : object name  701-702  does not follow strict naming rules and may not link correctly during load time
ERROR    [INIT] : init_regulator_configuration(obj=84;unnamed): Only WYE_WYE regulator connections are fully supported in FBS & NR solvers at this time.
ERROR    [INIT] : init_by_deferral(): object regulator_configuration:84 initialization failed
ERROR    [INIT] : model initialization failed
FATAL    [INIT] : shutdown after simulation stopped prematurely
FATAL    [INIT] : environment startup failed: No such file or directory
WARNING  [INIT] : object name  1  does not follow strict naming rules and may not link correctly during load time
Alarm clock
"
0,PG&E/MC0006.glm,None,7a97310b-8c0f-4067-8f08-3c30490a4d40,1660248647.9583478,1660248751.999952,worker-958c7bb4d-w798l,192.168.74.193,11,"Error run the Alarm clock
"
0,PG&E-1/MC0006.glm,None,8f8aa993-acb8-4aa0-9b65-a4588ce71592,1660248618.2133965,1660248770.3630428,worker-958c7bb4d-w798l,192.168.74.193,10,"Error run the Alarm clock
Alarm clock
"
0,gridlabd-4/IEEE-1/37.glm,None,03a3f463-ffbe-49a5-9dd0-5efbfc3b050c,1660248770.5276225,1660248771.3715444,worker-958c7bb4d-w798l,192.168.74.193,10,"Error run the Alarm clock
Alarm clock
WARNING  [INIT] : object name  701-702  does not follow strict naming rules and may not link correctly during load time
ERROR    [INIT] : init_regulator_configuration(obj=84;unnamed): Only WYE_WYE regulator connections are fully supported in FBS & NR solvers at this time.
ERROR    [INIT] : init_by_deferral(): object regulator_configuration:84 initialization failed
ERROR    [INIT] : model initialization failed
FATAL    [INIT] : shutdown after simulation stopped prematurely
FATAL    [INIT] : environment startup failed: No such file or directory
"
0,gridlabd-4/PG&E/HL0004.glm,None,e8cfbf9e-c91c-4261-9df7-32d27c904896,1660248720.0536747,1660248792.1288714,worker-958c7bb4d-lvmg6,192.168.76.5,11,"Error run the WARNING  [INIT] : object name  1  does not follow strict naming rules and may not link correctly during load time
Alarm clock
Alarm clock
"
0,gridlabd-4/PG&E/MC0001.glm,None,9ec650c1-0f6b-4433-b5c7-9b2945d6cb34,1660248731.6855695,1660248798.3270118,worker-958c7bb4d-lvmg6,192.168.76.5,10,"Error run the WARNING  [INIT] : object name  1  does not follow strict naming rules and may not link correctly during load time
Alarm clock
Alarm clock
Alarm clock
"
