,file,data
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.606
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.786
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.875
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.893
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.191
"
5,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.173
"
6,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.994
"
7,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.899
/app/project/8500.glm,0 kW,2526,4876,0,11.587
"
8,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.606
/app/project/8500.glm,0 kW,2526,4876,0,11.527
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.899
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.987
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.791
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.994
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.882
"
5,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.191
/app/project/8500.glm,0 kW,2526,4876,0,11.423
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.699
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.588
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.682
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.91
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.033
"
5,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.114
"
6,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.588
/app/project/8500.glm,0 kW,2526,4876,0,11.713
"
7,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.834
/app/project/8500.glm,0 kW,2526,4876,0,11.697
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.994
/app/project/8500.glm,0 kW,2526,4876,0,11.503
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.791
/app/project/8500.glm,0 kW,2526,4876,0,11.518
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.987
/app/project/8500.glm,0 kW,2526,4876,0,11.597
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.786
/app/project/8500.glm,0 kW,2526,4876,0,11.721
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.682
/app/project/8500.glm,0 kW,2526,4876,0,11.521
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.033
/app/project/8500.glm,0 kW,2526,4876,0,11.501
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.931
/app/project/8500.glm,0 kW,2526,4876,0,11.595
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.994
/app/project/8500.glm,0 kW,2526,4876,0,11.716
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.802
/app/project/8500.glm,0 kW,2526,4876,0,11.44
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.975
/app/project/8500.glm,0 kW,2526,4876,0,11.706
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.173
/app/project/8500.glm,0 kW,2526,4876,0,11.796
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.714
/app/project/8500.glm,0 kW,2526,4876,0,11.541
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.882
/app/project/8500.glm,0 kW,2526,4876,0,11.707
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.102
/app/project/8500.glm,0 kW,2526,4876,0,11.622
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.507
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.181
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.834
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.842
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.975
"
5,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.795
"
6,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.714
"
7,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.931
"
8,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.435
"
9,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.658
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.086
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.802
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.699
/app/project/8500.glm,0 kW,2526,4876,0,11.698
"
