,file,data
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.697
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.99
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.893
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.305
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.127
/app/project/8500.glm,0 kW,2526,4876,0,11.279
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.252
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.616
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.731
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.913
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.892
"
5,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.334
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.098
/app/project/8500.glm,0 kW,2526,4876,0,11.619
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.007
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.584
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.795
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.905
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.958
"
5,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.09
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.127
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.719
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.939
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.875
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.176
"
5,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.292
"
6,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.252
/app/project/8500.glm,0 kW,2526,4876,0,11.389
"
7,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.939
/app/project/8500.glm,0 kW,2526,4876,0,11.312
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.927
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.906
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.912
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.796
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.912
/app/project/8500.glm,0 kW,2526,4876,0,11.476
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.875
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.941
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.098
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.281
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.003
"
5,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.287
"
6,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.007
/app/project/8500.glm,0 kW,2526,4876,0,11.583
"
7,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.697
/app/project/8500.glm,0 kW,2526,4876,0,11.82
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.927
/app/project/8500.glm,0 kW,2526,4876,0,11.61
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.719
/app/project/8500.glm,0 kW,2526,4876,0,11.705
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.616
/app/project/8500.glm,0 kW,2526,4876,0,11.705
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.893
/app/project/8500.glm,0 kW,2526,4876,0,11.635
"
4,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.176
/app/project/8500.glm,0 kW,2526,4876,0,11.827
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.941
/app/project/8500.glm,0 kW,2526,4876,0,11.808
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.913
/app/project/8500.glm,0 kW,2526,4876,0,11.793
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.906
/app/project/8500.glm,0 kW,2526,4876,0,11.722
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.731
/app/project/8500.glm,0 kW,2526,4876,0,11.675
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.99
/app/project/8500.glm,0 kW,2526,4876,0,11.809
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.795
/app/project/8500.glm,0 kW,2526,4876,0,11.737
"
3,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.796
/app/project/8500.glm,0 kW,2526,4876,0,11.795
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.003
/app/project/8500.glm,0 kW,2526,4876,0,11.696
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.905
/app/project/8500.glm,0 kW,2526,4876,0,11.856
"
0,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.875
/app/project/8500.glm,0 kW,2526,4876,0,11.77
"
1,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,12.334
/app/project/8500.glm,0 kW,2526,4876,0,11.496
"
2,/app/project/8500.glm,"/app/project/8500.glm,0 kW,2526,4876,0,11.958
/app/project/8500.glm,0 kW,2526,4876,0,11.7
"
