,file,data
0,/app/project/123.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
"
0,/app/project/123.glm,"/app/project/13.glm,0 kW,16,14,10,0.514
/app/project/123.glm,0 kW,139,135,85,0.611
"
0,/app/project/13.glm,"/app/project/13.glm,0 kW,16,14,10,0.514
/app/project/123.glm,0 kW,139,135,85,0.611
"
0,/app/project/13.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
"
1,/app/project/BU0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.514
/app/project/123.glm,0 kW,139,135,85,0.611
/app/project/BU0001.glm,0 kW,159,159,73,2.911
"
0,/app/project/BR0015.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
"
0,/app/project/8500.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
/app/project/8500.glm,0 kW,2526,4876,0,5.851
"
0,/app/project/8500.glm,"/app/project/13.glm,0 kW,16,14,10,0.514
/app/project/123.glm,0 kW,139,135,85,0.611
/app/project/BU0001.glm,0 kW,159,159,73,2.911
/app/project/8500.glm,0 kW,2526,4876,0,5.915
"
0,/app/project/342.glm,"/app/project/37.glm,0 kW,38,37,25,0.173
/app/project/342.glm,0 kW,1420,2345,104,11.215
"
0,/app/project/342.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
"
0,/app/project/PL0001.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
/app/project/8500.glm,0 kW,2526,4876,0,5.851
/app/project/PL0001.glm,0 kW,326,324,114,6.154
"
0,/app/project/BR0015.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
/app/project/8500.glm,0 kW,2526,4876,0,5.851
/app/project/PL0001.glm,0 kW,326,324,114,6.154
/app/project/BR0015.glm,0 kW,251,251,49,8.369
"
0,/app/project/D0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
/app/project/D0001.glm,0 kW,685,680,221,9.428
"
0,/app/project/MO0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
/app/project/D0001.glm,0 kW,685,680,221,9.428
/app/project/MO0001.glm,0 kW,1354,1350,442,7.616
"
0,/app/project/AT0001.glm,"/app/project/37.glm,0 kW,38,37,25,0.173
/app/project/342.glm,0 kW,1420,2345,104,11.215
/app/project/AT0001.glm,0 kW,666,664,316,43.518
"
0,/app/project/MC0001.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
/app/project/8500.glm,0 kW,2526,4876,0,5.851
/app/project/PL0001.glm,0 kW,326,324,114,6.154
/app/project/BR0015.glm,0 kW,251,251,49,8.369
/app/project/MC0001.glm,0 kW,1119,1116,715,58.138
"
0,/app/project/TMP0009.glm,"/app/project/13.glm,0 kW,16,14,10,0.514
/app/project/123.glm,0 kW,139,135,85,0.611
/app/project/BU0001.glm,0 kW,159,159,73,2.911
/app/project/8500.glm,0 kW,2526,4876,0,5.915
/app/project/TMP0009.glm,0 kW,4584,5158,2558,52.218
"
0,/app/project/AL0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
/app/project/D0001.glm,0 kW,685,680,221,9.428
/app/project/MO0001.glm,0 kW,1354,1350,442,7.616
/app/project/AL0001.glm,0 kW,1160,1157,527,62.838
"
0,/app/project/D0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
/app/project/D0001.glm,0 kW,685,680,221,9.428
/app/project/MO0001.glm,0 kW,1354,1350,442,7.616
/app/project/AL0001.glm,0 kW,1160,1157,527,62.838
/app/project/D0001.glm,0 kW,685,680,221,9.002
"
0,/app/project/BU0001.glm,"/app/project/13.glm,0 kW,16,14,10,0.514
/app/project/123.glm,0 kW,139,135,85,0.611
/app/project/BU0001.glm,0 kW,159,159,73,2.911
/app/project/8500.glm,0 kW,2526,4876,0,5.915
/app/project/TMP0009.glm,0 kW,4584,5158,2558,52.218
/app/project/BU0001.glm,0 kW,159,159,73,10.663
"
0,/app/project/OC0001.glm,"/app/project/37.glm,0 kW,38,37,25,0.173
/app/project/342.glm,0 kW,1420,2345,104,11.215
/app/project/AT0001.glm,0 kW,666,664,316,43.518
/app/project/OC0001.glm,0 kW,1104,1100,586,36.26
"
0,/app/project/PL0001.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
/app/project/8500.glm,0 kW,2526,4876,0,5.851
/app/project/PL0001.glm,0 kW,326,324,114,6.154
/app/project/BR0015.glm,0 kW,251,251,49,8.369
/app/project/MC0001.glm,0 kW,1119,1116,715,58.138
/app/project/PL0001.glm,0 kW,326,324,114,22.624
"
0,/app/project/MO0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
/app/project/D0001.glm,0 kW,685,680,221,9.428
/app/project/MO0001.glm,0 kW,1354,1350,442,7.616
/app/project/AL0001.glm,0 kW,1160,1157,527,62.838
/app/project/D0001.glm,0 kW,685,680,221,9.002
/app/project/MO0001.glm,0 kW,1354,1350,442,7.883
"
0,/app/project/13.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
/app/project/8500.glm,0 kW,2526,4876,0,5.851
/app/project/PL0001.glm,0 kW,326,324,114,6.154
/app/project/BR0015.glm,0 kW,251,251,49,8.369
/app/project/MC0001.glm,0 kW,1119,1116,715,58.138
/app/project/PL0001.glm,0 kW,326,324,114,22.624
/app/project/13.glm,0 kW,16,14,10,1.887
"
0,/app/project/123.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
/app/project/D0001.glm,0 kW,685,680,221,9.428
/app/project/MO0001.glm,0 kW,1354,1350,442,7.616
/app/project/AL0001.glm,0 kW,1160,1157,527,62.838
/app/project/D0001.glm,0 kW,685,680,221,9.002
/app/project/MO0001.glm,0 kW,1354,1350,442,7.883
/app/project/123.glm,0 kW,139,135,85,2.242
"
0,/app/project/AL0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
/app/project/D0001.glm,0 kW,685,680,221,9.428
/app/project/MO0001.glm,0 kW,1354,1350,442,7.616
/app/project/AL0001.glm,0 kW,1160,1157,527,62.838
/app/project/D0001.glm,0 kW,685,680,221,9.002
/app/project/MO0001.glm,0 kW,1354,1350,442,7.883
/app/project/123.glm,0 kW,139,135,85,2.242
/app/project/AL0001.glm,0 kW,1160,1157,527,60.95
"
0,/app/project/342.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
/app/project/8500.glm,0 kW,2526,4876,0,5.851
/app/project/PL0001.glm,0 kW,326,324,114,6.154
/app/project/BR0015.glm,0 kW,251,251,49,8.369
/app/project/MC0001.glm,0 kW,1119,1116,715,58.138
/app/project/PL0001.glm,0 kW,326,324,114,22.624
/app/project/13.glm,0 kW,16,14,10,1.887
/app/project/342.glm,0 kW,1420,2345,104,10.432
"
0,/app/project/BU0001.glm,"/app/project/123.glm,0 kW,139,135,85,0.603
/app/project/37.glm,0 kW,38,37,25,0.045
/app/project/BR0015.glm,0 kW,251,251,49,5.825
/app/project/8500.glm,0 kW,2526,4876,0,5.851
/app/project/PL0001.glm,0 kW,326,324,114,6.154
/app/project/BR0015.glm,0 kW,251,251,49,8.369
/app/project/MC0001.glm,0 kW,1119,1116,715,58.138
/app/project/PL0001.glm,0 kW,326,324,114,22.624
/app/project/13.glm,0 kW,16,14,10,1.887
/app/project/342.glm,0 kW,1420,2345,104,10.432
/app/project/BU0001.glm,0 kW,159,159,73,8.466
"
0,/app/project/8500.glm,"/app/project/13.glm,0 kW,16,14,10,2.34
/app/project/342.glm,0 kW,1420,2345,104,12.111
/app/project/D0001.glm,0 kW,685,680,221,9.428
/app/project/MO0001.glm,0 kW,1354,1350,442,7.616
/app/project/AL0001.glm,0 kW,1160,1157,527,62.838
/app/project/D0001.glm,0 kW,685,680,221,9.002
/app/project/MO0001.glm,0 kW,1354,1350,442,7.883
/app/project/123.glm,0 kW,139,135,85,2.242
/app/project/AL0001.glm,0 kW,1160,1157,527,60.95
/app/project/8500.glm,0 kW,2526,4876,0,5.897
"
0,/app/project/AT0001.glm,"/app/project/37.glm,0 kW,38,37,25,0.173
/app/project/342.glm,0 kW,1420,2345,104,11.215
/app/project/AT0001.glm,0 kW,666,664,316,43.518
/app/project/OC0001.glm,0 kW,1104,1100,586,36.26
/app/project/AT0001.glm,0 kW,666,664,316,27.617
"
