,file,data
0,/app/project/123.glm,"/app/project/13.glm,0 kW,16,14,10,2.008
/app/project/123.glm,0 kW,139,135,85,2.173
"
0,/app/project/13.glm,"/app/project/13.glm,0 kW,16,14,10,2.008
/app/project/123.glm,0 kW,139,135,85,2.173
"
0,/app/project/123.glm,"/app/project/123.glm,0 kW,139,135,85,2.14
"
0,/app/project/13.glm,"/app/project/13.glm,0 kW,16,14,10,2.047
"
0,/app/project/342.glm,"/app/project/13.glm,0 kW,16,14,10,2.047
/app/project/342.glm,0 kW,1420,2345,104,10.306
"
0,/app/project/342.glm,"/app/project/37.glm,0 kW,38,37,25,0.174
/app/project/342.glm,0 kW,1420,2345,104,12.777
"
0,/app/project/BU0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.008
/app/project/123.glm,0 kW,139,135,85,2.173
/app/project/BU0001.glm,0 kW,159,159,73,11.076
"
0,/app/project/D0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.047
/app/project/342.glm,0 kW,1420,2345,104,10.306
/app/project/D0001.glm,0 kW,685,680,221,9.481
"
0,/app/project/BR0015.glm,"/app/project/123.glm,0 kW,139,135,85,2.14
/app/project/37.glm,0 kW,38,37,25,0.163
/app/project/BR0015.glm,0 kW,251,251,49,22.934
"
0,/app/project/8500.glm,"/app/project/123.glm,0 kW,139,135,85,2.14
/app/project/37.glm,0 kW,38,37,25,0.163
/app/project/BR0015.glm,0 kW,251,251,49,22.934
/app/project/8500.glm,0 kW,2526,4876,0,21.567
"
0,/app/project/MO0001.glm,"/app/project/13.glm,0 kW,16,14,10,2.047
/app/project/342.glm,0 kW,1420,2345,104,10.306
/app/project/D0001.glm,0 kW,685,680,221,9.481
/app/project/MO0001.glm,0 kW,1354,1350,442,7.903
"
0,/app/project/8500.glm,"/app/project/13.glm,0 kW,16,14,10,2.008
/app/project/123.glm,0 kW,139,135,85,2.173
/app/project/BU0001.glm,0 kW,159,159,73,11.076
/app/project/8500.glm,0 kW,2526,4876,0,22.046
"
0,/app/project/AT0001.glm,"/app/project/37.glm,0 kW,38,37,25,0.174
/app/project/342.glm,0 kW,1420,2345,104,12.777
/app/project/AT0001.glm,0 kW,666,664,316,45.666
"
0,/app/project/PL0001.glm,"/app/project/123.glm,0 kW,139,135,85,2.14
/app/project/37.glm,0 kW,38,37,25,0.163
/app/project/BR0015.glm,0 kW,251,251,49,22.934
/app/project/8500.glm,0 kW,2526,4876,0,21.567
/app/project/PL0001.glm,0 kW,326,324,114,23.466
"
