,file,data
0,/app/project/NY_01_12161.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.96
"
0,/app/project/NY_01_12261.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,1.602
/app/project/NY_01_12261.glm,0 kW,1147,209,937,2.147
"
0,/app/project/NY_01_12268.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,1.602
"
0,/app/project/NY_01_12465.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,1.602
/app/project/NY_01_12261.glm,0 kW,1147,209,937,2.147
/app/project/NY_01_12465.glm,0 kW,124,79,44,0.664
"
0,/app/project/NY_01_12272.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.96
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.2
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.636
"
0,/app/project/NY_01_12262.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.96
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.2
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.636
"
0,/app/project/NY_01_12464.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.96
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.2
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.636
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.182
"
0,/app/project/NY_01_12471.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.96
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.2
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.636
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.182
/app/project/NY_01_12466.glm,0 kW,1149,264,883,1.195
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.908
"
0,/app/project/NY_01_12476.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.96
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.2
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.636
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.182
/app/project/NY_01_12466.glm,0 kW,1149,264,883,1.195
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.908
/app/project/NY_01_12473.glm,0 kW,893,216,674,1.002
/app/project/NY_01_12476.glm,0 kW,947,160,783,2.01
/app/project/NY_01_12662.glm,0 kW,1272,248,1021,1.623
"
0,/app/project/NY_01_13054.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.96
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.2
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.636
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.182
/app/project/NY_01_12466.glm,0 kW,1149,264,883,1.195
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.908
/app/project/NY_01_12473.glm,0 kW,893,216,674,1.002
/app/project/NY_01_12476.glm,0 kW,947,160,783,2.01
/app/project/NY_01_12662.glm,0 kW,1272,248,1021,1.623
/app/project/NY_01_12762.glm,0 kW,198,28,169,0.283
/app/project/NY_01_12664.glm,0 kW,1269,265,1002,1.202
/app/project/NY_01_12766.glm,0 kW,1004,170,833,0.741
/app/project/NY_01_12962.glm,0 kW,2023,441,1580,2.067
/app/project/NY_01_12974.glm,0 kW,1665,465,1195,1.538
/app/project/NY_01_12975.glm,0 kW,1412,376,1034,1.288
/app/project/NY_01_13054.glm,0 kW,225,176,46,1.214
"
