,file,data
0,/app/project/NY_01_12161.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.107
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.316
"
0,/app/project/NY_01_12262.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.107
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.316
"
0,/app/project/NY_01_12268.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,1.667
"
0,/app/project/NY_01_12261.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,1.667
/app/project/NY_01_12261.glm,0 kW,1147,209,937,2.283
"
0,/app/project/NY_01_12464.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.107
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.316
/app/project/NY_01_12272.glm,0 kW,215,172,41,1.27
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.424
"
0,/app/project/NY_01_12272.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.107
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.316
/app/project/NY_01_12272.glm,0 kW,215,172,41,1.27
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.424
"
0,/app/project/NY_01_12465.glm,"/app/project/NY_01_12268.glm,0 kW,474,198,274,1.667
/app/project/NY_01_12261.glm,0 kW,1147,209,937,2.283
/app/project/NY_01_12465.glm,0 kW,124,79,44,1.095
/app/project/NY_01_12462.glm,0 kW,1457,343,1109,1.804
"
0,/app/project/NY_01_12471.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.107
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.316
/app/project/NY_01_12272.glm,0 kW,215,172,41,1.27
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.424
/app/project/NY_01_12466.glm,0 kW,1149,264,883,1.075
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.834
"
0,/app/project/NY_01_12476.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.107
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.316
/app/project/NY_01_12272.glm,0 kW,215,172,41,1.27
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.424
/app/project/NY_01_12466.glm,0 kW,1149,264,883,1.075
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.834
/app/project/NY_01_12476.glm,0 kW,947,160,783,1.618
/app/project/NY_01_12473.glm,0 kW,893,216,674,1.09
"
0,/app/project/NY_01_13054.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,1.107
/app/project/NY_01_12262.glm,0 kW,324,160,163,1.316
/app/project/NY_01_12272.glm,0 kW,215,172,41,1.27
/app/project/NY_01_12464.glm,0 kW,440,99,340,1.424
/app/project/NY_01_12466.glm,0 kW,1149,264,883,1.075
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.834
/app/project/NY_01_12476.glm,0 kW,947,160,783,1.618
/app/project/NY_01_12473.glm,0 kW,893,216,674,1.09
/app/project/NY_01_12662.glm,0 kW,1272,248,1021,1.621
/app/project/NY_01_12664.glm,0 kW,1269,265,1002,1.579
/app/project/NY_01_12762.glm,0 kW,198,28,169,0.279
/app/project/NY_01_12764.glm,0 kW,494,156,337,0.419
/app/project/NY_01_12962.glm,0 kW,2023,441,1580,2.984
/app/project/NY_01_12963.glm,0 kW,1697,393,1302,2.339
/app/project/NY_01_12975.glm,0 kW,1412,376,1034,1.908
/app/project/NY_01_13051.glm,0 kW,2558,682,1873,2.905
/app/project/NY_01_13054.glm,0 kW,225,176,46,0.74
"
